0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
0,25,2
